id,name,address,city,state,zip,county,phone,email,website,pastor,masses,lat,lng,ParishName,Year,Rite,MailAddress,MailCity,MailZip,ChurchAddress,ChurchCity,ChurchZip,County2,ParishPhone,ParishEmail,ParishWeb,Pastor3,ParochialVicar,BusMgr,Deacon,DRE,MinisterService,CRE,ParCouncilPres,PastoralAssoc,YouthMin,MusicMin,Other,Masses4,Convent,ConventAddress,ConventZip,ConventPhone,ConfessionTimes,Latitude,Longitude
200,St. Philomena - Stonelick,Stonelick-Williams Corner Rd.,Batavia,Ohio,45103,Clermont,(513) 732-2218 ,,,Rev. Martin E. Bachman,Sun. 8 a.m.; Holyday 7 p.m.,39.1501279,-84.177644,St. Philomena - Stonelick,1837,,PO Box 85,Owensville,45160-0085,Stonelick-Williams Corner Rd.,Batavia,45103,Clermont,(513) 732-2218 Fax: (513) 732-2368,,,Rev. Martin E. Bachman,Rev. Andrew Cordonnier,,,,Mary Beth Sandfoss (513) 732-1066,,,,,Mary Beth Sandfoss (513) 732-1066,,Sun. 8 a.m.; Holyday 7 p.m.,,,,,,39.1501279,-84.177644
202,Precious Blood - Chickasaw,35 S. Maple St.,Chickasaw,Ohio,45826,Mercer,(419) 925-4775,marioncathcom@gmail.com,http://www.marioncatholiccommunity.org,"Rev. Gene Schnipke, CPPS",Wed. 7:30am; Sun. 9am; Holy Day see bulletin,40.4357703,-84.492398,Precious Blood - Chickasaw,1903,,7428 State Route 119,Maria Stein,45860,35 S. Maple St.,Chickasaw,45826,Mercer,(419) 925-4775,marioncathcom@gmail.com,http://www.marioncatholiccommunity.org,"Rev. Gene Schnipke, CPPS",Rev. Tom Brenberger CPPS,Bookkeeper: Sue Roeckner,,Missy Moeller,,,,Deacon Clif Perryman,Chris Wibbenmeyer,Marian Heitbrink,,Wed. 7:30am; Sun. 9am; Holy Day see bulletin,,,,,,40.4357703,-84.492398
203,Precious Blood - Dayton,4961 Salem Ave.,Dayton,Ohio,45416-1799,Montgomery,(937) 276-5954,parishoffice@preciousbloodchurch.org,http://www.northwestdaytoncatholic.org,"Rev. James C. Seibert, CPPS","Sat. 4:30 p.m. (regional Mass), Jan-April, Precious Blood Church; May-August, St. Paul Church; Sept.-Dec., St. Rita Church; Sun. 8:30, 11:30 a.m.; Holyday 8:30 a.m.",39.816222,-84.272445,Precious Blood - Dayton,1948,,,,,4961 Salem Ave.,Dayton,45416-1799,Montgomery,"(937) 276-5954, Fax: (937) 276-5955",parishoffice@preciousbloodchurch.org,http://www.northwestdaytoncatholic.org,"Rev. James C. Seibert, CPPS","Rev. Timothy L. Knepper, CPPS",Joseph Hurr (937) 276-5954,"Dale DeBrosse, Michael Prier, Andrew Rammel",,,Children Faith Formation: Kristi Gaston,,,Shane Legg,Director of Music/Liturgy : Narisa Lao (937) 276-5954,"Social Justice, Mark Moorman; PSR, Deacon Dale & Debbie DeBrosse","Sat. 4:30 p.m. (regional Mass), Jan-April, Precious Blood Church; May-August, St. Paul Church; Sept.-Dec., St. Rita Church; Sun. 8:30, 11:30 a.m.; Holyday 8:30 a.m.",,,,,Sat. 3:30-4 p.m. at the parish of the Saturday Regional Mass,39.816222,-84.272445
204,Queen of Apostles - Dayton,Mt. St. John/Bergamo property,Dayton,Ohio,45430-1057,Greene,(937) 429-0510 ,qacohio@sbcglobal.net,http://www.qac-ohio.org,"Rev. Tom Schroer, S.M.",Sun. 10:30 a.m.; Holyday 7:00 p.m.,39.7126697,-84.0854432,Queen of Apostles - Dayton,1973,,4400 Shakertown Rd.,Dayton,45430-1057,Mt. St. John/Bergamo property,Dayton,45430-1057,Greene,(937) 429-0510 Fax: (937) 429-0881,qacohio@sbcglobal.net,http://www.qac-ohio.org,"Rev. Tom Schroer, S.M.",,Thomas McCrate,Greg Cecere,Erica Rudemiller (937) 429-0510; FAX (937) 429-0881,Lay Coordinator: David Jennings (through June 2019),,,,,Teesie Chandler,Lay Coordinator: Mary Rice,Sun. 10:30 a.m.; Holyday 7:00 p.m.,,,,,,39.7126697,-84.0854432
205,Queen of Martyrs - Dayton,4134 Cedar Ridge Rd.,Dayton,Ohio,45414-3908,Montgomery,(937) 277-2092 ,pastor@qmdayton.org,http://www.qmdayton.org,"Rev. Joshua Otusafo, CSSp","Sun 11 a.m., Thurs 8:30 a.m.",39.8047976,-84.1985178,Queen of Martyrs - Dayton,1948,,4134 Cedar Ridge Rd,Dayton,45414-3908,4134 Cedar Ridge Rd.,Dayton,45414-3908,Montgomery,(937) 277-2092 Fax: (937) 567-0489,pastor@qmdayton.org,http://www.qmdayton.org,"Rev. Joshua Otusafo, CSSp",,,"Tom Platfoot, Milton (Skip) Royer",,,,Carl Meyer,,,Anthony Davis,,"Sun 11 a.m., Thurs 8:30 a.m.",,,,,By appointment,39.8047976,-84.1985178
206,Queen of Peace - Millville,2550 Millville Ave.,Hamilton,Ohio,45013-4212,Butler,(513) 863-4344,parishoffice@qpchurch.org,http://www.queenofpeacechurch.net,Rev. James M. Wedig,"Sat. 3:30 p.m.; Sun. 8, 11 a.m.; Holyday 8 a.m. (call to confirm); Weekdays 8 a.m. except Wed.",39.394645,-84.643519,Queen of Peace - Millville,1941,,,,,2550 Millville Ave.,Hamilton,45013-4212,Butler,"(513) 863-4344, Fax: (513) 863-4364",parishoffice@qpchurch.org,http://www.queenofpeacechurch.net,Rev. James M. Wedig,Rev. Ronald P. Combs,Mark Leuthold,Mike Mignery and Jeff Ehrnschwender,,,,,,,,,"Sat. 3:30 p.m.; Sun. 8, 11 a.m.; Holyday 8 a.m. (call to confirm); Weekdays 8 a.m. except Wed.",,,,,Sat. 3 p.m. or by appointment,39.394645,-84.643519
207,St. Raphael - Springfield,E. High & Spring Sts.,Springfield,Ohio,45505-1052,Clark,(937) 323-7523 ,swhitacre@catholicweb.com,http://www.josephraphael.org,Rev. William Kramer,Sat. 4:30 p.m.; Sun 10:30 a.m.; Holy day 12:10 p.m.,39.9189144,-83.8075944,St. Raphael - Springfield,1849,,225 E. High St.,Springfield,45505,E. High & Spring Sts.,Springfield,45505-1052,Clark,(937) 323-7523 Fax: (937) 324-1512,swhitacre@catholicweb.com,http://www.josephraphael.org,Rev. William Kramer,,Brianna Beedy,,,,,,"Deacon Norm Horstman, Patricia Larger, Lisa Lenard",,,,Sat. 4:30 p.m.; Sun 10:30 a.m.; Holy day 12:10 p.m.,,,,,Sat. 3:30-4 p.m. or by appointment,39.9189144,-83.8075944
208,St. Remy - Russia,108 E. Main St.,Russia,Ohio,45363,Shelby,(937) 526-3437 ,stremy@roadrunner.com,http://www.stremychurch.com,Rev. Martin Fox,"Sat. 5 p.m.; Sun. 7:30, 9, 11 a.m.; Holyday 5:30 p.m. eve; 7, 11:45 a.m., 7 p.m.",40.2341638,-84.4084256,St. Remy - Russia,1846,,"108 E. Main St., Russia, OH 45363",Russia,45363,108 E. Main St.,Russia,45363,Shelby,(937) 526-3437 Fax: (937) 526-5326,stremy@roadrunner.com,http://www.stremychurch.com,Rev. Martin Fox,,,,,,Karen Rosenbeck (937) 526-5814,"Tom Doseck, 937-526-3222",,"Mark Travis, 937-526-3437","Carla Meyer, 937-526-3437",,"Sat. 5 p.m.; Sun. 7:30, 9, 11 a.m.; Holyday 5:30 p.m. eve; 7, 11:45 a.m., 7 p.m.",,,,,"Thurs. 3-3:30 p.m., 7:30-8:30 p.m.; Sat. 9:15-10 a.m., 3:30-4:30 p.m.; Sun. 10:30-10:55 a.m.",40.2341638,-84.4084256
210,Resurrection of Our Lord - Cincinnati,1750 First Ave.,Cincinnati,Ohio,45205-1018,Hamilton,(513) 471-2700,reschurch1919@aol.com,,Rev. Robert Keller,"Sat. 4 p.m.; Sun. 8:30, 11 a.m., 7:30 p.m.; Holyday 5:30 eve; 8:30 a.m., 7:30 p.m.",39.121719,-84.578149,Resurrection of Our Lord - Cincinnati,1919,,1744 Iliff Ave.,Cincinnati,45205-1018,1750 First Ave.,Cincinnati,45205-1018,Hamilton,"(513) 471-2700, Fax: (513) 471-2703",reschurch1919@aol.com,,Rev. Robert Keller,,Ron Kienzle,,,,,,,,Mary Emmett,,"Sat. 4 p.m.; Sun. 8:30, 11 a.m., 7:30 p.m.; Holyday 5:30 eve; 8:30 a.m., 7:30 p.m.",,,,,,39.121719,-84.578149
211,St. Rita - Dayton,5401 N. Main St.,Dayton,Ohio,45415-3499,Montgomery,(937) 278-5815,,http://www.northwestdaytoncatholic.org,"Rev. James C. Seibert, CPPS","Sat. 4:30 p.m. (regional Mass), Jan.-April, Precious Blood Church; May-Aug., St. Paul Church; Sept.-Dec. St. Rita Church; Sun. 9:30 a.m.; Holyday see bulletin or call 937-278-5815",39.816517,-84.232422,St. Rita - Dayton,1922,,,,,5401 N. Main St.,Dayton,45415-3499,Montgomery,"(937) 278-5815, Fax: (937) 275-3302",,http://www.northwestdaytoncatholic.org,"Rev. James C. Seibert, CPPS","Rev. Timothy L. Knepper, CPPS",Joe Hurr,James Olinger,,,,,,,Marc Pequignot,Facilities Manager: Mike Burton; Pastoral Associate: Matt Ruttle,"Sat. 4:30 p.m. (regional Mass), Jan.-April, Precious Blood Church; May-Aug., St. Paul Church; Sept.-Dec. St. Rita Church; Sun. 9:30 a.m.; Holyday see bulletin or call 937-278-5815",,,,,Sat. 3:30-4 p.m. at the parish of Saturday Mass,39.816517,-84.232422
212,St. Robert Bellarmine Chapel - Cincinnati,3801 Ledgewood Dr.,Cincinnati,Ohio,45207-2211,Hamilton,(513) 745-3398,bollman@xavier.edu,http://www.bellarminechapel.org,"Rev. Daniel Hartnett, SJ","Sun. 9, 11 a.m., 7 p.m.; Holyday 8 a.m., noon, 5, 7 p.m.",39.1476001,-84.4742322,St. Robert Bellarmine Chapel - Cincinnati,1927,,3800 Victory Pkwy.,Cincinnati,45207-2211,3801 Ledgewood Dr.,Cincinnati,45207-2211,Hamilton,"(513) 745-3398, Fax: (513) 745-2031",bollman@xavier.edu,http://www.bellarminechapel.org,"Rev. Daniel Hartnett, SJ","Fr. Robert Stephan, S.J.",Liz Keuffer (513) 745-3398,,Jane Meyers (513) 745-3317,,,,Karen Brandstetter (513) 745-3349,Susanne Antoinette (513) 745-4224,Scot Buzza (513) 745-3270,Dir. of Social Mission: Jeff Campbell (513) 745-1908,"Sun. 9, 11 a.m., 7 p.m.; Holyday 8 a.m., noon, 5, 7 p.m.",,,,,By appointment only,39.1476001,-84.4742322
213,St. Rose - Cincinnati,2501 Riverside Drive,Cincinnati,Ohio,45202,Hamilton,(513) 871-1162 ,strosecin@aol.com,,Rev. Barry M. Windholtz,"Sat. 7 p.m.; Sun. 8:30, 10:30 a.m., noon; Holyday 7 eve; 8 a.m., 12:10 p.m.",39.1239803,-84.4617429,St. Rose - Cincinnati,1867,,,,,2501 Riverside Drive,Cincinnati,45202,Hamilton,(513) 871-1162 Fax: (513) 871-2851,strosecin@aol.com,,Rev. Barry M. Windholtz,Rev. Martin E. Fox,,,,,,Tiffany Raabe,,,Paul Welch,,"Sat. 7 p.m.; Sun. 8:30, 10:30 a.m., noon; Holyday 7 eve; 8 a.m., 12:10 p.m.",,,,,,39.1239803,-84.4617429
214,St. Rose - St. Rose,7428 State Route 119,Maria Stein,Ohio,45860,Mercer,(419) 925-4775,marioncathcom@gmail.com,http://www.marioncatholiccommunity.org,"Rev. Gene Schnipke, CPPS","May 6 - Oct. 28, 2017, Sat. 7:30 p.m.; Nov. 5, 2017 - April 29, 2018, Sun. noon",40.407243,-84.515102,St. Rose - St. Rose,1839,,7428 State Route 119,Maria Stein,45860,7428 State Route 119,Maria Stein,45860,Mercer,(419) 925-4775,marioncathcom@gmail.com,http://www.marioncatholiccommunity.org,"Rev. Gene Schnipke, CPPS","Rev. Tom Brenberger, CPPS",Bookkeeper: Susan Fortkamp,,Jackie Garman,,,,Deacon Clif Perryman,,Katie Hartings,,"May 6 - Oct. 28, 2017, Sat. 7:30 p.m.; Nov. 5, 2017 - April 29, 2018, Sun. noon",,,,,,40.407243,-84.515102
215,Sacred Heart - Cincinnati,Marshall & Massachusetts,Cincinnati,Ohio,45225,Hamilton,(513) 541-4654,sacredheartcamp@yahoo.com,http://www.sacredheartchurchcincinnati.com,Rev. Jon-Paul Bevak,"Sun. 9 a.m. (English) & 11 a.m. (Latin); Weekdays 9 a.m. (Latin); Holy Day 9 a.m. (Latin), Noon (English), & 7 p.m. (Latin)",39.132199,-84.5333346,Sacred Heart - Cincinnati,1870,,2733 Massachusetts Ave.,Cincinnati,45225,Marshall & Massachusetts,Cincinnati,45225,Hamilton,"(513) 541-4654, Fax: (513) 541-4662",sacredheartcamp@yahoo.com,http://www.sacredheartchurchcincinnati.com,Rev. Jon-Paul Bevak,Rev. Adrian Hilton,,,,,,,,,,,"Sun. 9 a.m. (English) & 11 a.m. (Latin); Weekdays 9 a.m. (Latin); Holy Day 9 a.m. (Latin), Noon (English), & 7 p.m. (Latin)",,,,,30 mins. before Mass Sun.-Fri.; Sat. during Holy Hour (begins at 7:50 a.m.),39.132199,-84.5333346
216,Sacred Heart - Fairfield,400 Nilles Rd.,Fairfield,Ohio,45014-2695,Butler,(513) 829-4383,,http://www.sacredheart-fairfield.org,Rev. Larry Tharp,"Sat. 4 p.m.; Sun. 8 a.m., 10 a.m., 12 p.m.; Holyday 7 p.m. eve; 6:30 a.m., 8:30 a.m., 7 p.m.",39.3378742,-84.5657559,Sacred Heart - Fairfield,1957,,,,,400 Nilles Rd.,Fairfield,45014-2695,Butler,"(513) 829-4383, Fax: (513) 858-4211",,http://www.sacredheart-fairfield.org,Rev. Larry Tharp,Weekend Associate: Rev. Adam Puntel,,,Dir. of Faith Formation: Bryan A. Miller (513) 858-4213,,,,,Nancy Brunner (513) 858-4214,Melody Jaschob (513) 858-4212,,"Sat. 4 p.m.; Sun. 8 a.m., 10 a.m., 12 p.m.; Holyday 7 p.m. eve; 6:30 a.m., 8:30 a.m., 7 p.m.",,,,,Tues. 6:30 p.m.; Sat. 8:30 a.m.,39.3378742,-84.5657559
217,Sacred Heart of Jesus - McCartyville,9377 State Route 119 W,Anna,Ohio,45302,Shelby,(937) 394-3823(419) 628-2502,office@sacredheartohio.org,http://www.sacredheartohio.org,Rev. Steven Mondiek,"Sat. 5 p.m.; Sun. 8, 10 a.m.; Holyday: Please see bulletin or parish website",40.3946903,-84.2530256,Sacred Heart of Jesus - McCartyville,1882,,,,,9377 State Route 119 W,Anna,45302,Shelby,"(937) 394-3823, (419) 628-2502",office@sacredheartohio.org,http://www.sacredheartohio.org,Rev. Steven Mondiek,,Secretary: Corrine Prenger/ Bookkeeper: Kelly Schmitmeyer,Paul L. Luthman,Megan Fusco,,,Bob Schulze (419) 628-1320,,,"Kelly Schmitmeyer (419) 538-1762, Annette Boone (937) 638-9639",Choir Director: Jerry Meyer (937) 693-2351,"Sat. 5 p.m.; Sun. 8, 10 a.m.; Holyday: Please see bulletin or parish website",,,,,Sat. 4-4:30 p.m. or by appointment,40.3946903,-84.2530256
218,Sacred Heart - New Carlisle,209 W. Lake Ave.,New Carlisle,Ohio,45344-1404,Clark,(937) 845-3121,office@sacredheartnc.com,,Rev. Thomas Nevels,"Sat. 5:30 p.m., 7 p.m. in Spanish; Sun. 9 a.m.; evening of Holy Day 7 p.m.; Holy Day 9 a.m.",39.9408375,-84.0259932,Sacred Heart - New Carlisle,1950,,476 N. Scott St.,New Carlisle,45344-1404,209 W. Lake Ave.,New Carlisle,45344-1404,Clark,"(937) 845-3121, Fax: (937) 846-1223",office@sacredheartnc.com,,Rev. Thomas Nevels,,,Robert Kozlowski,,,Mrs. Kelly Summers (937) 570-1665,Americo Velez (937) 845-3121,,,Kristen Kosey (937) 882-6777,,"Sat. 5:30 p.m., 7 p.m. in Spanish; Sun. 9 a.m.; evening of Holy Day 7 p.m.; Holy Day 9 a.m.",,,,,Sat. 5 p.m.,39.9408375,-84.0259932
219,Sacred Heart - St. Paris,121 E. Walnut St.,St. Paris,Ohio,43072,Champaign,(937) 653-1375 ,stmarychurchoffice@gmail.com,http://champaigncatholics.org,Rev. Matthew Lee,Sun. 8:30 a.m.,40.1260436,-83.9583169,Sacred Heart - St. Paris,1868,,c/o St. Mary Church; 231 Washington Ave.,Urbana,43078-1728,121 E. Walnut St.,St. Paris,43072,Champaign,(937) 653-1375 FAX: (937) 653-1383,stmarychurchoffice@gmail.com,http://champaigncatholics.org,Rev. Matthew Lee,Rev. Daniel Hunt,Amy Brinker,,,,,,,,Jennifer Korte,,Sun. 8:30 a.m.,,,,,By Apppointment (937) 653-1375,40.1260436,-83.9583169
220,St. Saviour - Blue Ash,Plainfield & Myrtle Ave.,Cincinnati,Ohio,45236,Hamilton,(513) 791-9004,stsaviour@stsaviourparish.org,http://www.stsaviourparish.org,"Rev. Timothy S. Bunch, E-mail: frtim@stsaviourparish.org","Sat. 4 p.m.; Sun. 9, 11 a.m.; Holyday 8 a.m., 7 p.m.",39.2105092,-84.3988582,St. Saviour - Blue Ash,1947,,4136 Myrtle Ave.,Cincinnati,45236,Plainfield & Myrtle Ave.,Cincinnati,45236,Hamilton,"(513) 791-9004, Fax: (513) 791-6530",stsaviour@stsaviourparish.org,http://www.stsaviourparish.org,"Rev. Timothy S. Bunch, E-mail: frtim@stsaviourparish.org",,"Carol Richter, E-mail: carolr@stsaviourparish.org","Jerry Cain, E-mail: jerryc@stsaviourparish.org",,,Jenny Edmonds (513) 791-0119; E-Mail: jennyd@stsaviourparish.org,,Pastoral Minister: Linda Smith; E-Mail: lindas@stsaviourparish.org,,Jim Balbach,,"Sat. 4 p.m.; Sun. 9, 11 a.m.; Holyday 8 a.m., 7 p.m.",,,,,Sat. 3 p.m.,39.2105092,-84.3988582
221,St. Sebastian - St. Sebastian,3280 County Rd. 716A,Celina,Ohio,45822,Mercer,(419) 925-4775,marioncathcom@gmail.com,http://www.marioncatholiccommunity.org,"Rev. Gene Schnipke, CPPS","May 7-Oct. 29, 2017, noon Sun.; Nov. 4, 2017 - April 29, 2018, 8 a.m. Sun.; Holy Day contact parish office or see bulletin",40.4445603,-84.5170093,St. Sebastian - St. Sebastian,1852,,7428 State Route 119,Maria Stein,45860,3280 County Rd. 716A,Celina,45822,Mercer,(419) 925-4775,marioncathcom@gmail.com,http://www.marioncatholiccommunity.org,"Rev. Gene Schnipke, CPPS","Rev. Tom Brenberger, CPPS",Boookkeeper: Sue Roeckner,,Judy Forsthoefel,,,,Deacon Clif Perryman,Chris Wibbenmeyer,Emily Forsthoefel,,"May 7-Oct. 29, 2017, noon Sun.; Nov. 4, 2017 - April 29, 2018, 8 a.m. Sun.; Holy Day contact parish office or see bulletin",,,,,,40.4445603,-84.5170093
222,St. Simon the Apostle - Cincinnati,825 Pontius Rd.,Cincinnati,Ohio,45233-1324,Hamilton,(513) 941-3656 ,stsimon@isoc.net,http://www.stsimonparish.org/,Rev. Richard E. Dressman,"Sat. 7:30 p.m.; Sun. 9, 11 a.m.; Holyday 6 eve; 8 a.m., 7:30 p.m.",39.1117579,-84.6629921,St. Simon the Apostle - Cincinnati,1966,,,,,825 Pontius Rd.,Cincinnati,45233-1324,Hamilton,(513) 941-3656 Fax: (513) 941-1562,stsimon@isoc.net,http://www.stsimonparish.org/,Rev. Richard E. Dressman,,,,Beth Schumacher (513) 941-3656,,,,,,Kwang Ja Park (513) 741-3020,,"Sat. 7:30 p.m.; Sun. 9, 11 a.m.; Holyday 6 eve; 8 a.m., 7:30 p.m.",,,,,,39.1117579,-84.6629921
223,St. Stephen - Cincinnati,3804 Eastern Avenue,Cincinnati,Ohio,45226-2116,Hamilton,(513) 871-3373,http://saintstephen.church,,Rev. Ed Smith,"Sat. 6:30 p.m.; Sun. 9:30, 11:30 a.m.; Mon.-Fri., 8:30 a.m.; Holyday, 8:30 a.m., 7 p.m.",39.11165,-84.435556,St. Stephen - Cincinnati,1867,,320 Donham Ave.,Cincinnati,45226-2116,3804 Eastern Avenue,Cincinnati,45226-2116,Hamilton,(513) 871-3373,http://saintstephen.church,,Rev. Ed Smith,,,,,,,Chair: John Ring,,,,Pastoral Administrator: Beth Worland,"Sat. 6:30 p.m.; Sun. 9:30, 11:30 a.m.; Mon.-Fri., 8:30 a.m.; Holyday, 8:30 a.m., 7 p.m.",,,,,Call for appointment,39.11165,-84.435556
225,St. Susanna - Mason,616 Reading Road,Mason,Ohio,45040,Warren,(513) 398-3821,stsusanna@stsusanna.org,http://www.stsusanna.org,Rev. Robert Farrell,"Sat. 5:00 PM, Sun. 7:30 AM, 9:00 AM. 11:15 AM and 6:00 PM. Daily Mass: Mon. 6:00 PM; Tues.-Sat. 8:15 AM; Mass in Spanish 2nd and 4th Sundays of the month, 4 P.M.",39.354916,-84.3180204,St. Susanna - Mason,1938,,616 Reading Road,Mason,45040,616 Reading Road,Mason,45040,Warren,"(513) 398-3821, Fax: (513) 398-2254",stsusanna@stsusanna.org,http://www.stsusanna.org,Rev. Robert Farrell,Rev. Eric Roush,Karen Fultz,"Daniel Rader, Lou Wong",,,,,,,,,"Sat. 5:00 PM, Sun. 7:30 AM, 9:00 AM. 11:15 AM and 6:00 PM. Daily Mass: Mon. 6:00 PM; Tues.-Sat. 8:15 AM; Mass in Spanish 2nd and 4th Sundays of the month, 4 P.M.",,,,,Mon. 6:45 PM; Sat. 9 AM,39.354916,-84.3180204
226,St. Teresa - Rockford,4227 State Route 707,Rockford,Ohio,45882-0445,Mercer,(419) 363-2633 ,stteresachurch@bright.net,,"Rev. Kenneth Schnipke, C.PP.S.",Sat. 5 p.m.; Sun. 10:30 a.m.,40.655486,-84.638846,St. Teresa - Rockford,1937,,"4227 State Route 707, P.O. Box 445",Rockford,45882-0445,4227 State Route 707,Rockford,45882-0445,Mercer,(419) 363-2633 Fax: (419) 363-2633,stteresachurch@bright.net,,"Rev. Kenneth Schnipke, C.PP.S.","Rev. Vincent P. Wirtner, C.PP.S.",Office Mgr.: Diane Huber,,,,Anna Ford,Rick Davis,,,,,Sat. 5 p.m.; Sun. 10:30 a.m.,,,,,,40.655486,-84.638846
227,St. Teresa of Avila - Cincinnati,1175 Overlook Ave.,Cincinnati,Ohio,45238-4496,Hamilton,(513) 921-9200 ,office@stteresa-avila.org,http://www.stteresa-avila.org,Rev. MIchael Bidwell,"Daily Mass Mon-Fri 7 AM & 12 noon; Fri when school in session 7 AM, 8:15 AM, & 12 Noon; Sat 8:30 AM; Weekend Masses: Sat 4 PM; Sun 7, 9:30 & 11:30 AM; Holyday Masses: Eve 4 PM, Holyday 7 AM, 8:15 AM (when school is in session), 12 noon, 7 PM",39.1166849,-84.599026,St. Teresa of Avila - Cincinnati,1916,,,,,1175 Overlook Ave.,Cincinnati,45238-4496,Hamilton,(513) 921-9200 Fax: (513) 921-0307,office@stteresa-avila.org,http://www.stteresa-avila.org,Rev. MIchael Bidwell,Rev. John Amankwah,,"Deacon Gregg Rose, Deacon David Steinwert",Deacon Gregg Rose,,,David VanSice,,,Rick Davis (513) 921-9200,,"Daily Mass Mon-Fri 7 AM & 12 noon; Fri when school in session 7 AM, 8:15 AM, & 12 Noon; Sat 8:30 AM; Weekend Masses: Sat 4 PM; Sun 7, 9:30 & 11:30 AM; Holyday Masses: Eve 4 PM, Holyday 7 AM, 8:15 AM (when school is in session), 12 noon, 7 PM",,,,,"Thurs. 12:30 - 1:30 p.m., evening time by appointment; Sat. 2:45-3:45 p.m.",39.1166849,-84.599026
228,St. Teresa of the Child Jesus - Springfield,1827 N. Limestone St.,Springfield,Ohio,45503-2696,Clark,(937) 342-8861 ,stteresa.church@bizwoh.rr.com,http://www.stteresaspgfldoh.org/,Rev. John MacQuarrie,"Sun. 8 a.m., 11 a.m., 5 p.m. (Spanish); Wed. 8:30 a.m. (during school year); Thurs. & Fri. 8 a.m.; First Fridays, 6 p.m.; First Saturdays, 8 a.m.",39.948179,-83.80487,St. Teresa of the Child Jesus - Springfield,1931,,137 Floral Ave.,Springfield,45503-2696,1827 N. Limestone St.,Springfield,45503-2696,Clark,(937) 342-8861 Fax: (937) 399-6971,stteresa.church@bizwoh.rr.com,http://www.stteresaspgfldoh.org/,Rev. John MacQuarrie,In residence: Fr. Lawrence Gearhart,,,Lucianne Lilienthal,,,,/Parish Nurse: Mary Caputo,Lucianne Lilienthal,,,"Sun. 8 a.m., 11 a.m., 5 p.m. (Spanish); Wed. 8:30 a.m. (during school year); Thurs. & Fri. 8 a.m.; First Fridays, 6 p.m.; First Saturdays, 8 a.m.",,,,,Thurs. 6:15-7 p.m.,39.948179,-83.80487
229,St. Teresa of the Infant Jesus - Covington,6925 W. US Rt. 36,Covington,Ohio,45318-9600,Miami,(937) 473-2970,stteresacovington@yahoo.com,http://www.stteresacovington.org,Rev. James Duell,Sat. 5 p.m. on 1st & 3rd Sat.; Sun. 7:30 & 10:30 a.m.; Holyday check bulletin,40.1388334,-84.3361451,St. Teresa of the Infant Jesus - Covington,1950,,,,,6925 W. US Rt. 36,Covington,45318-9600,Miami,(937) 473-2970,stteresacovington@yahoo.com,http://www.stteresacovington.org,Rev. James Duell,,,,,,Michele Kuether (937) 473-3713,Mandy Morgan (937) 308-5561,,Alan Capasso (937) 417-2839,,,Sat. 5 p.m. on 1st & 3rd Sat.; Sun. 7:30 & 10:30 a.m.; Holyday check bulletin,,,,,1st & 3rd Sat 4-4:30 p.m.; Tues 5-6 p.m.,40.1388334,-84.3361451
230,St. Therese Little Flower - Cincinnati,5560 Kirby Ave.,Cincinnati,Ohio,45239-6824,Hamilton,(513) 541-5560,parishoffice@littleflower-church.org,http://www.littleflower-church.org,Parochial Administrator: Rev. Patrick McMullen,"Sat. 4:30 p.m. Sun. 9:00 a.m., 11:00 a.m.",39.1937871,-84.5714772,St. Therese Little Flower - Cincinnati,1926,,,,,5560 Kirby Ave.,Cincinnati,45239-6824,Hamilton,"(513) 541-5560, Fax: (513) 681-2631",parishoffice@littleflower-church.org,http://www.littleflower-church.org,Parochial Administrator: Rev. Patrick McMullen,,Business Adminstrator: Mike Desmier,,,,,,,,,,"Sat. 4:30 p.m. Sun. 9:00 a.m., 11:00 a.m.",,,,,Sat. 3 p.m.,39.1937871,-84.5714772
231,St. Thomas More - Withamsville,800 Ohio Pk.,Cincinnati,Ohio,45245-2299,Clermont,(513) 752-2080,stm@sttm.org,http://www.sttm.org,"Rev. William C. Wagner (513) 753-2553, e-mail: wwags@sttm.org","Sat. 4:00 p.m.; Sun. 8, 10 a.m., noon; Holyday 8:30, 12:15 p.m., 7:30 p.m.; Weekdays: T-F, 8:30 a.m. (Communion service on Mondays)",39.065032,-84.282274,St. Thomas More - Withamsville,1940,,,,,800 Ohio Pk.,Cincinnati,45245-2299,Clermont,"(513) 752-2080, Fax: (513) 753-2542",stm@sttm.org,http://www.sttm.org,"Rev. William C. Wagner (513) 753-2553, e-mail: wwags@sttm.org",,Dick Berish (513) 753-2543; e-mail: dberish@sttm.org,"Deacon Michael Thomas, Deacon Fred Haas, Jr., Deacon Bob Brazier",Becky Ready (513) 753-2548 e-mail: Bready@sttm.org,,,Vic Ivers (513) 753-9468,,Ashley Neltner and Kevin Johnson,,,"Sat. 4:00 p.m.; Sun. 8, 10 a.m., noon; Holyday 8:30, 12:15 p.m., 7:30 p.m.; Weekdays: T-F, 8:30 a.m. (Communion service on Mondays)",,,,,Sat. 3-3:40 p.m. and by appointment,39.065032,-84.282274
